,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
36,846280,99999,20180628,63.3,24,57.9,24,1016.5,8,1015.0,8,6.0,24,4.6,24,7.0,999.9,   66.2*,  61.9 , 0.00I,999.9,0,
37,846280,99999,20180629,63.2,24,58.8,24,1017.0,8,1015.4,8,5.3,24,5.6,24,9.7,999.9,   66.6 ,  60.8*, 0.00I,999.9,0,
38,846280,99999,20180630,63.4,24,59.3,24,1015.8,8,1014.2,8,4.4,24,6.7,24,11.1,999.9,   68.0*,  60.8*, 0.04G,999.9,10000,
39,846280,99999,20180701,63.0,24,58.4,24,1015.0,8,1013.8,8,5.1,23,7.3,24,11.1,999.9,   68.0*,  60.4 , 0.00G,999.9,0,
40,846280,99999,20180702,62.1,22,58.0,22,1014.8,7,1013.2,7,5.6,22,8.7,22,17.5,999.9,   67.6 ,  60.3 , 0.00I,999.9,0,
41,846280,99999,20180703,63.9,15,57.4,15,1013.5,6,1011.9,6,5.6,15,7.3,15,9.9,999.9,   68.0*,  59.9 , 0.00G,999.9,10000,
42,846280,99999,20180704,62.8,24,57.4,24,1014.6,8,1013.0,8,6.1,24,7.0,24,11.1,999.9,   69.1 ,  60.8 , 0.00I,999.9,0,
43,846280,99999,20180705,62.5,24,57.8,24,1013.8,8,1012.2,8,5.7,24,8.2,24,11.1,999.9,   66.2*,  60.8*, 0.00I,999.9,0,
44,846280,99999,20180706,62.6,24,58.3,24,1013.6,8,1012.0,8,5.8,24,5.4,24,9.9,999.9,   66.0 ,  60.1*, 0.00I,999.9,0,
45,846280,99999,20180707,62.2,24,58.5,24,1013.7,7,1012.1,7,5.5,24,4.0,24,8.0,999.9,   65.7 ,  59.0*, 0.01G,999.9,10000,
46,846280,99999,20180708,63.1,21,57.9,21,1014.8,6,1013.2,6,6.2,21,3.4,21,5.1,999.9,   66.2*,  60.8*, 0.00G,999.9,0,
47,846280,99999,20180709,62.9,24,59.2,24,1014.9,7,1013.5,7,5.6,24,6.3,24,8.0,999.9,   66.2*,  60.6 , 0.00G,999.9,10000,
48,846280,99999,20180710,63.3,24,57.9,24,1014.8,8,1013.3,8,6.1,24,5.8,24,9.9,999.9,   66.2*,  61.3*, 0.00G,999.9,10000,
49,846280,99999,20180711,63.2,24,58.2,24,1014.4,8,1012.8,8,6.1,24,7.1,23,9.9,999.9,   68.0*,  60.1*, 0.00I,999.9,0,
50,846280,99999,20180712,62.6,24,58.4,23,1014.5,8,1012.9,8,5.7,24,6.4,24,8.9,999.9,   70.0 ,  55.6*, 0.00I,999.9,0,
51,846280,99999,20180713,63.9,24,59.5,24,1014.4,8,1012.8,8,4.2,24,5.4,23,8.9,999.9,   68.2 ,  61.9 , 0.00I,999.9,0,
52,846280,99999,20180714,62.9,24,59.4,24,1014.3,7,1012.7,7,5.7,24,6.2,24,8.0,999.9,   69.3 ,  60.8*, 0.00B,999.9,10000,
53,846280,99999,20180715,62.2,24,58.9,24,1014.1,8,1012.5,8,5.4,24,5.1,24,8.0,999.9,   66.7 ,  60.1 , 0.01G,999.9,10000,
54,846280,99999,20180716,62.6,24,58.0,24,1015.3,7,1013.6,7,5.6,24,4.4,24,9.9,999.9,   66.2*,  59.7 , 0.00G,999.9,10000,
