,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
36,854880,99999,20180206,65.7,24,58.9,24,1013.3,4,997.7,4,6.5,23,5.8,24,12.0,999.9,   73.2 ,  62.6*, 0.00G,999.9,0,
37,854880,99999,20180207,65.8,24,57.8,24,1014.7,4,999.0,4,6.2,21,6.4,24,13.0,999.9,   72.3 ,  62.6 , 0.00G,999.9,0,
38,854880,99999,20180208,63.6,24,58.0,24,1013.4,4,997.7,4,6.9,18,5.4,24,11.1,999.9,   73.0 ,  58.8 , 0.00G,999.9,0,
39,854880,99999,20180209,64.0,24,57.1,24,1012.7,4,997.1,4,6.8,10,5.1,24,12.0,999.9,   70.7 ,  57.2 , 0.00G,999.9,0,
40,854880,99999,20180210,64.0,24,56.4,24,1011.6,4,995.9,4,8.5,4,5.8,22,12.0,999.9,   70.9 ,  57.2*, 0.00G,999.9,0,
41,854880,99999,20180211,62.5,24,55.4,24,1014.6,4,998.8,4,6.4,10,6.2,24,15.0,999.9,   71.2 ,  55.8 , 0.00G,999.9,0,
42,854880,99999,20180212,62.0,24,55.4,24,1012.6,5,996.8,5,5.8,10,6.1,24,15.0,999.9,   69.6 ,  55.9 , 0.00G,999.9,0,
43,854880,99999,20180213,63.5,23,57.6,23,1013.6,4,997.9,4,6.5,21,4.5,23,9.9,999.9,   71.6*,  59.0 , 0.00G,999.9,10000,
44,854880,99999,20180214,65.9,23,57.1,23,1014.5,4,998.9,4,6.6,10,5.6,23,11.1,999.9,   71.6*,  58.5 , 0.00G,999.9,0,
45,854880,99999,20180215,64.9,24,57.3,24,1014.0,4,998.4,4,6.7,21,4.9,24,9.9,999.9,   72.9 ,  60.1 , 0.00G,999.9,0,
46,854880,99999,20180216,63.8,24,57.9,24,1015.7,4,999.9,4,6.2,24,5.7,24,11.1,999.9,   73.0 ,  60.8*, 0.00G,999.9,0,
47,854880,99999,20180217,62.5,24,57.9,24,1015.0,4,999.3,4,6.0,24,4.9,24,9.9,999.9,   71.4 ,  60.4 , 0.00G,999.9,10000,
48,854880,99999,20180218,63.7,23,58.0,23,1013.2,4,997.5,4,6.2,23,5.7,23,12.0,999.9,   69.8*,  60.8 , 0.00G,999.9,0,
49,854880,99999,20180219,65.7,22,58.4,22,1013.7,4,997.9,4,6.5,17,5.2,22,11.1,999.9,   73.4*,  57.6 , 0.00G,999.9,0,
50,854880,99999,20180220,66.2,23,59.4,23,1014.6,4,999.0,4,6.4,16,5.5,23,12.0,999.9,   74.3 ,  61.9 , 0.00G,999.9,0,
51,854880,99999,20180221,65.4,24,59.5,24,1015.5,4,999.8,4,6.6,18,5.1,24,11.1,999.9,   73.2 ,  60.1 , 0.00G,999.9,0,
52,854880,99999,20180222,64.0,24,58.8,24,1015.2,4,999.5,4,6.5,19,5.2,24,13.0,999.9,   72.7 ,  59.2 , 0.00G,999.9,0,
53,854880,99999,20180223,63.1,23,58.1,23,1014.7,4,998.9,4,6.5,17,5.3,23,9.9,999.9,   70.9 ,  57.2*, 0.00G,999.9,0,
54,854880,99999,20180224,63.8,24,58.6,24,1015.8,4,1000.0,4,6.1,20,3.7,24,8.9,999.9,   70.2 ,  60.4 , 0.00G,999.9,10000,
55,854880,99999,20180225,64.1,13,57.8,13,9999.9,0,9999.9,0,6.7,13,5.5,13,9.9,999.9,   68.2*,  60.6 , 0.00G,999.9,0,
56,854880,99999,20180226,61.5,24,55.2,24,1016.2,4,1000.4,4,6.8,17,4.2,24,8.9,999.9,   70.7 ,  55.0 , 0.00G,999.9,0,
57,854880,99999,20180227,65.1,21,56.2,21,1016.4,4,1000.7,4,6.6,17,5.4,21,9.9,999.9,   71.6*,  60.6 , 0.00G,999.9,0,
58,854880,99999,20180228,62.7,24,55.6,24,1016.0,4,1000.1,4,6.6,22,5.3,24,11.1,999.9,   72.0 ,  55.4*, 0.00G,999.9,0,
59,854880,99999,20180301,61.7,24,56.3,24,1015.7,4,999.9,4,6.5,18,5.3,24,11.1,999.9,   71.2 ,  55.2 , 0.00G,999.9,0,
60,854880,99999,20180302,63.4,24,57.5,24,1015.3,4,999.6,4,6.8,24,3.9,24,9.9,999.9,   69.8*,  60.8 , 0.00G,999.9,0,
61,854880,99999,20180303,64.1,22,57.9,22,1014.4,4,998.7,4,6.2,22,4.2,22,9.9,999.9,   70.7 ,  60.6 , 0.00G,999.9,10000,
62,854880,99999,20180304,62.6,24,56.6,24,1013.8,4,998.0,4,6.4,20,4.3,24,9.9,999.9,   70.7 ,  60.1 , 0.00G,999.9,0,
63,854880,99999,20180305,61.3,24,56.2,24,9999.9,0,9999.9,0,6.3,14,4.6,24,12.0,999.9,   69.8*,  53.6*, 0.00G,999.9,0,
64,854880,99999,20180306,62.8,24,57.1,24,1012.7,4,997.0,4,6.5,24,3.9,24,8.9,999.9,   71.1 ,  60.3 , 0.00G,999.9,0,
65,854880,99999,20180307,64.4,24,56.3,24,1013.5,4,997.8,4,6.6,20,4.2,24,8.9,999.9,   69.8*,  58.6 , 0.00G,999.9,0,
66,854880,99999,20180308,63.9,24,55.0,24,1014.5,4,998.7,4,7.6,8,4.3,24,9.9,999.9,   73.4*,  55.8 , 0.00G,999.9,0,
67,854880,99999,20180309,63.3,24,55.6,24,1014.1,4,998.4,4,6.5,15,6.4,24,13.0,999.9,   73.8 ,  55.4 , 0.00G,999.9,0,
68,854880,99999,20180310,63.8,24,55.2,24,1013.7,4,998.0,4,8.2,4,6.2,24,12.0,999.9,   73.4*,  54.0 , 0.00G,999.9,0,
69,854880,99999,20180311,62.4,24,55.2,24,1010.7,4,995.0,4,5.3,8,4.7,24,13.0,999.9,   74.7 ,  53.6*, 0.00G,999.9,100000,
70,854880,99999,20180312,61.1,24,54.1,24,1010.6,4,994.8,4,6.3,6,5.3,24,13.0,999.9,   72.5 ,  52.9 , 0.00G,999.9,0,
71,854880,99999,20180313,61.7,23,54.2,23,1011.9,4,996.1,4,6.2,6,5.9,23,13.0,999.9,   70.0 ,  53.6 , 0.00G,999.9,0,
72,854880,99999,20180314,61.9,24,53.2,24,1014.4,4,998.6,4,6.8,9,5.4,24,11.1,999.9,   71.1 ,  55.4*, 0.00G,999.9,0,
73,854880,99999,20180315,60.2,24,52.8,24,1012.8,4,997.1,4,7.1,7,6.1,24,15.0,999.9,   72.0 ,  52.5 , 0.00G,999.9,0,
74,854880,99999,20180316,58.6,23,53.2,23,1014.5,4,998.7,4,6.0,15,5.1,23,9.9,999.9,   70.0 ,  55.4 , 0.00G,999.9,0,
75,854880,99999,20180317,58.4,24,51.9,24,1015.9,4,1000.0,4,6.9,9,5.8,24,12.0,999.9,   68.4*,  49.5 , 0.00G,999.9,0,
76,854880,99999,20180318,61.3,24,54.0,24,1015.1,4,999.3,4,7.8,4,5.8,24,12.0,999.9,   69.8*,  52.9 , 0.00G,999.9,0,
77,854880,99999,20180319,58.5,24,53.4,24,1013.2,4,997.3,4,6.3,12,5.4,24,12.0,999.9,   70.3 ,  51.3 , 0.00G,999.9,0,
78,854880,99999,20180320,57.9,24,52.8,24,9999.9,0,9999.9,0,5.9,12,4.3,24,11.1,999.9,   66.7 ,  52.2 , 0.00G,999.9,0,
79,854880,99999,20180321,57.4,24,52.5,24,1012.9,4,997.0,4,6.4,18,4.1,24,13.0,999.9,   66.0 ,  52.0 , 0.00G,999.9,0,
80,854880,99999,20180322,59.9,24,53.3,24,1014.3,4,998.4,4,6.8,16,5.8,24,11.1,999.9,   66.2*,  53.6 , 0.00G,999.9,0,
81,854880,99999,20180323,57.7,23,52.8,23,1014.9,4,998.9,4,6.3,13,4.6,23,11.1,999.9,   66.7 ,  51.1 , 0.00G,999.9,100000,
82,854880,99999,20180324,59.0,24,54.3,24,1015.8,4,1000.0,4,4.2,12,5.8,24,12.0,999.9,   66.4*,  51.3 , 0.00G,999.9,100000,
83,854880,99999,20180325,57.9,24,54.4,24,9999.9,0,9999.9,0,3.5,18,5.9,24,13.0,999.9,   68.0 ,  51.4 , 0.00G,999.9,100000,
84,854880,99999,20180326,57.1,23,54.1,23,1013.0,5,997.1,5,5.7,16,3.4,23,8.9,999.9,   66.0 ,  53.6*, 0.00G,999.9,0,
85,854880,99999,20180327,55.9,23,52.9,23,9999.9,0,9999.9,0,4.4,17,5.5,23,12.0,999.9,   64.4*,  50.9 , 0.00G,999.9,100000,
86,854880,99999,20180328,57.1,19,53.2,19,1014.6,4,998.7,4,6.2,19,2.2,19,7.0,999.9,   63.7 ,  55.4*, 0.00G,999.9,0,
87,854880,99999,20180329,59.0,12,53.0,12,1013.9,4,998.0,4,6.2,12,6.9,12,9.9,999.9,   62.6 ,  50.4 , 0.00G,999.9,0,
88,854880,99999,20180330,56.2,24,54.1,24,1012.8,4,996.9,4,4.2,24,4.5,24,9.9,999.9,   64.0 ,  52.7 , 0.00G,999.9,100000,
89,854880,99999,20180331,58.6,24,55.1,24,1014.8,4,998.9,4,6.2,24,3.0,24,7.0,999.9,   62.6*,  57.0 , 0.00G,999.9,0,
90,854880,99999,20180401,58.7,23,54.7,23,1014.3,4,998.5,4,6.2,23,5.8,23,11.1,999.9,   62.6*,  57.0 , 0.00G,999.9,10000,
91,854880,99999,20180402,59.7,24,52.5,24,1015.3,5,999.5,5,6.5,19,4.6,24,11.1,999.9,   68.0*,  55.4*, 0.00G,999.9,0,
92,854880,99999,20180403,59.4,23,51.6,23,1014.8,4,998.9,4,7.1,5,6.4,23,11.1,999.9,   68.0 ,  51.4 , 0.00G,999.9,0,
93,854880,99999,20180404,57.7,24,53.0,24,1016.2,4,1000.3,4,6.2,17,4.2,24,8.9,999.9,   68.5 ,  51.8*, 0.00G,999.9,100000,
94,854880,99999,20180405,58.8,24,53.5,24,1015.3,4,999.4,4,6.5,23,4.9,24,13.0,999.9,   66.2*,  53.6*, 0.00G,999.9,0,
95,854880,99999,20180406,60.4,24,53.5,24,1017.1,4,1001.2,4,6.3,24,3.5,24,11.1,999.9,   68.5 ,  58.3 , 0.00G,999.9,0,
96,854880,99999,20180407,60.5,23,52.9,23,1015.4,4,999.5,4,6.7,14,4.9,23,9.9,999.9,   66.2*,  53.6 , 0.00G,999.9,0,
97,854880,99999,20180408,60.1,13,53.6,13,9999.9,0,9999.9,0,6.7,13,4.4,13,7.0,999.9,   62.6*,  56.7 , 0.00G,999.9,0,
98,854880,99999,20180409,61.2,23,52.5,23,1016.2,4,1000.4,4,6.2,20,3.5,23,8.9,999.9,   66.2*,  59.0 , 0.00G,999.9,0,
99,854880,99999,20180410,59.7,24,51.4,24,1017.5,4,1001.6,4,7.8,4,3.5,24,7.0,999.9,   68.0 ,  53.6 , 0.00G,999.9,0,
100,854880,99999,20180411,61.3,15,54.7,15,9999.9,0,9999.9,0,6.7,7,4.9,15,12.0,999.9,   68.5*,  55.4*, 0.00C,999.9,0,
101,854880,99999,20180412,60.6,24,54.8,24,1016.3,4,1000.5,4,7.1,7,6.0,24,13.0,999.9,   73.0 ,  53.8 , 0.00G,999.9,100000,
102,854880,99999,20180413,56.6,24,53.4,24,1015.8,4,999.8,4,5.3,18,2.9,24,8.0,999.9,   67.8 ,  52.5 , 0.00G,999.9,10000,
